codigo_producto,nombre_producto,tipo_b_s,categoria_codigo,subcategoria_codigo,procedencia_pais,iva_pct,precio_lista_1,precio_lista_2,precio_lista_3,activo_catalogo,lote_export,marca_color_catalogo
VSCC020MR25007536,"CATGUT CROMICO 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSCC020MR26007536,"CATGUT CROMICO 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSCC020MR35007036,"CATGUT CROMICO 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 35MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSCC020MR35007536,"CATGUT CROMICO 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 35MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSCC020MR36407036,"CATGUT CROMICO 2, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 36.40MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSCC020MR37007536,"CATGUT CROMICO 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 37MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSCC020MR37007536EVT,"CATGUT CROMICO 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 37MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",N,0,AZUL
VSCC020TC26007536,"CATGUT CROMICO 2-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSCC030MR20007036,"CATGUT CROMICO 3-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 20MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSCC030MR25007036,"CATGUT CROMICO 3, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSCC030MR26007036,"CATGUT CROMICO 3-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSCC030MR26007536,"CATGUT CROMICO 3, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSCC030TC25007536,"CATGUT CROMICO 3-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSCC040MR15007036,"CATGUT CROMICO 4-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 15MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSCC040MR15007536,"CATGUT CROMICO 4-0 AGUJA PUNTA REDONDA 1/2 CIRC LONG 15MM, HEBRA 75CM.",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSCC040MR20007536,"CATGUT CROMICO 4-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 20MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSCC040MR22007036,"CATGUT CROMICO 4-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 22MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSCC040MR22007536,"CATGUT CROMICO 4, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 22MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSCC040MR26007536,"CATGUT CROMICO 4-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSCER,CERA PARA HUESOS,B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSCS020MR25007036,"CATGUT SIMPLE 2, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSCS030MR25007036,"CATGUT SIMPLE 3, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSCS030MR26007536,"CATGUT SIMPLE 3, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSDT28-6,LINER LIBERTY II,B,8,64,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNM020TC25007536,"NYLON AZUL MONO 2-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNM030TC25007536,"NYLON AZUL MONO 3-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSNM060TC16007536,"NYLON AZUL MONO 6-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 16MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSNN001TC24007536,"NYLON NEGRO MONO 1, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 24MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSNN001TC25007536,"NYLON NEGRO MONO 1, AGUJA CORTANTE 3/8 CIRC, LONG 25MM, HEBRA 75 CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSNN010MC26007536,"NYLON NEGRO MONO 0 AGUJA PUNTA CORTANTE, 1/2 CIRC, LONG 26MM,HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSNN010TC25004536,"NYLON NEGRO MONO 0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 25MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNN020MC24007536,"NYLON NEGRO MONO 2-0 AGUJA CORTANTE, 1/2 CIRC, LONG 24MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNN020RC60007536,"NYLON NEGRO MONO 2-0, AGUJA RECTA CORTANTE, LONG 60MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSNN020TC25007536,"NYLON NEGRO MONO 2-0 AGUJA CORTANTE, 3/8 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSNN020TC26004536,"NYLON NEGRO MONO 2-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 26MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSNN020TC26008036,"NYLON NEGRO MON 2-0 AGUJA CORTANTE, 3/8 CIRC, LONG 26MM, HEBRA 80CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSNN030MC24007536,"NYLON NEGRO MONO 3-0, AGUJA RECTA CORTANTE 1/2 CIRC, LONG 24MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSNN030RC60007536,"NYLON NEGRO MONO 3-0, AGUJA RECTA CORTANTE, LONG 60MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNN030TC19004536,"NYLON NEGRO MONO 3-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 19MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNN030TC24007536,"NYLON NEGRO MONO 3-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 24MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSNN030TC24008036,"NYLON NEGRO MONO 3-0, AGUJA CORTANTE TRIFACETADA 3/8 CIRC, LONG 24 MM, HEBRA 80CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSNN030TC25007536,"NYLON NEGRO MONO 3-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSNN040MC19007536,"NYLON NEGRO MONO 4-0, AGUJA PUNTA CORTANTE 1/2 CIRC, LONG 19MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSNN040TC19004536,"NYLON NEGRO MONO 4-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 19MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSNN040TC19007536,"NYLON NEGRO MONO 4-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 19MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNN040TC20007536,"NYLON NEGRO MONO 4-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 20MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNN050MC16004536,"NYLON NEGRO MONO 5-0, AGUJA PUNTA CORTANTE 1/2 CIRC, LONG 16MM, HEBRA 45 CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSNN050MC20007536,"NYLON NEGRO MONO 5-0, AGUJA PUNTA CORTANTE 1/2 CIRC, LONG 20MM, LARGO HEBRA 75 CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSNN050TC16007536,"NYLON NEGRO MONO 5-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 16MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSNN050TC19004536,"NYLON NEGRO MONO 5-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 19MM, HEBRA 45 CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSNN050TC19007536,"NYLON NEGRO MONO 5-0 AGUJA PUNTA CORTANTE, 3/8 CIRC, LONG19MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSNN060MC16004536,"NYLON NEGRO MONO 6-0, AGUJA PUNTA CORTANTE 1/2 CIRC, LONG 16MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNN060MC20007536,"NYLON NEGRO MONO 6-0, AGUJA PUNTA CORTANTE 1/2 CIRC, LONG 20MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNN060TC16007536,"NYLON NEGRO MONO 6-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 16MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSNN060TC19004536,"NYLON NEGRO MONO 6-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 19MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSNN060TC19007536,"NYLON NEGRO MONO 6-0, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 19MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSNN090TE06404512D,"NYLON NEGRO MONO 9-0, DOBLE AGUJA, PUNTA ESPATULADA 3/8 CIRC, LONG 6.4MM, HEBRA 45CM C/2A",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSNN090TE06504512D,"NYLON NEGRO MONO 9-0, DOBLE AGUJA PUNTA ESPATULADA 3/8 CIRC, LONG 6.5MM, HEBRA 45CM C/2A",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSNN090TE06504536,"NYLON NEGRO MONO 9-0, DOBLE AGUJA PUNTA ESPATULADA 3/8 CIRC, LONG 6.5MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNN090TE06504536B,"NYLON NEGRO MONO 9-0, DOBLE AGUJA PUNTA ESPATULADA 3/8 CIRC, LONG 6.5MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNN090TE06507536B,"NYLON NEGRO MONO 9-0, DOBLE AGUJA PUNTA ESPATULADA 3/8 CIRC, LONG 6.5MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSNN090TR05004012,"NYLON NEGRO MONO 9-0, AGUJA PUNTA REDONDA 3/8 CIRC, LONG 5MM, HEBRA 40CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSNN099CE06507536,"NYLON NEGRO MONO 10-0, AGUJA PUNTA CORTANTE ESPATULADA, LONG 6.5MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSNN099TE06504536B,"NYLON NEGRO MONO 10-0, DOBLE AGUJA PUNTA ESPATULA 3/8 CIRC, LONG 6.5MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSNN099TE06507536B,"NYLON NEGRO MONO 10-0, DOBLE AGUJA PUNTA ESPATULA 3/8 CIRC, LONG 6.5MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSNN100TE06504536B,"NYLON NEGRO MONO 10-0, DOBLE AGUJA PUNTA ESPATULA 3/8 CIRC, LONG 6.5MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSNN100TE06507536B,"NYLON NEGRO MONO 10-0, DOBLE AGUJA PUNTA ESPATULA",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSNN100TE06507536D,"NYLON NEGRO MONO 10-0, DOBLE AGUJA PUNTA ESPATULA 3/8 CIRC, LONG 6.5MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSPA001MR27007036,"POLIGLACTIN ANTIBACTERIAL 1, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 27MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSPA001MR35007036,"POLIGLACTIN ANTIBACTERIAL 1, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 35MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSPA001MR35007536,"POLIGLACTIN ANTIBACTERIAL 1, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 35MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSPA001MR36407036,"POLIGLACTIN ANTIBACTERIAL 1, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 36.4MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSPA020MC16007536,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA CORTANTE 1/2 CIRC, LONG 16MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSPA020MR25007036,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSPA020MR26007036,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSPA020MR26007536,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSPA020MR36007036,"POLIGLACTIN ANTIBACTERIAL 2-0 aguja punta redonda,1/2 circ, long 36mm, hebra 70cm",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSPA020MR36007036A,"POLIGLACTIN ANTIBACTERIAL 2-0 aguja punta redonda,1/2 circ, long 36mm, hebra 70cm",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSPA020MR36009036,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA PUNTA REDONDA1/2 CIRC, LONG 36MM, HEBRA 90CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSPA020MR36407036,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 36.4MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSPA020MR37007036,"POLIGLACTIN ANTIBACTERIAL 2-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 37MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSPA030MC25007536,"POLIGLACTIN ANTIBACTERIAL 3-0, AGUJA CORTANTE 1/2 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSPA030MR25007036,"POLIGLACTIN ANTIBACTERIAL 3-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSPA030MR26007036,"POLIGLACTIN ANTIBACTERIAL 3-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRE 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSPA030MR26007536,"POLIGLACTIN ANTIBACTERIAL 3-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSPA030MR35007036,"POLIGLACTIN ANTIBACTERIAL 3-0, AGUJA RENDONDA 1/2 CIRC, LONG 35MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSPA030MR36009036,"POLIGLACTIN ANTIBACTERIAL 3-0, AGUJA RENDONDA 1/2 CIRC, LONG 36MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSPA040MC25007536,"POLIGLACTIN ANTIBACTERIAL 4-0, AGUJA PUNTA CORTANTE 1/2 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSPA040MR26007036,"POLIGLACTIN ANTIBACTERIAL 4-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 26MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSPA050MC16007536,"POLIGLACTIN ANTIBACTERIAL 5-0 AGUJA CORTANTE, 1/2 CIRC, LONG 16, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSPA050MC20007536,"POLIGLACTIN ANTIBACTERIAL 5-0, AGUJA CORTANTE 1/2 CIRC, LONG 20MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSPA050MR15007036,"POLIGLACTIN ANTIBACTERIAL 5-0, AGUJA REDONDA 1/2 CIRC, LONG 15MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
VSPA050MR25007036,"POLIGLACTIN ANTIBACTERAIL 5-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 70C",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
VSPA050MR25007536,"POLIGLACTIN ANTIBACTERAIL 5-0, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 25MM, HEBRA 75CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
VSPA050TC18004536,"POLIGLACTIN ANTIBACTERIAL 5, AGUJA PUNTA CORTANTE 3/8 CIRC, LONG 18MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
VSPB040MR17007036,"POLIDIOXANONA ANTIBACTERIAL 4-0, AGUJA REDONDA 1/2 CIRC, LONG 17MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
VSPG020TC19007036,"POLIGLECAPRONE 2-0, AGUJA PUNTA CORTANTE 3/8 CIRC, HEBRA 19MM, LONG 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
VSPP001MR35004536,"POLIPROPILENO 1, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 35MM, HEBRA 45CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
VSPP001MR35007036,"POLIPROPILENO 1, AGUJA PUNTA REDONDA 1/2 CIRC, LONG 35MM, CUERDA 24MM, HEBRA 70CM",B,14,56,PERU,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
